Message ID, CreationTime [μs]  , ReceiveTime [μs] , TimeDifference [μs]
893, 5446500, 5446512, 12
894, 5447000, 5447012, 12
895, 5447500, 5447512, 12
896, 5448000, 5452012, 4012
897, 5448500, 5452025, 3525
898, 5449000, 5452039, 3039
899, 5449500, 5452052, 2552
900, 5450000, 5452079, 2079
901, 5450500, 5452092, 1592
902, 5451000, 5452105, 1105
903, 5451500, 5452119, 619
904, 5452000, 5452132, 132
905, 5452500, 5452512, 12
906, 5453000, 5453012, 12
907, 5453500, 5453512, 12
908, 5454000, 5458012, 4012
909, 5454500, 5458025, 3525
910, 5455000, 5458039, 3039
911, 5455500, 5458052, 2552
912, 5456000, 5458065, 2065
913, 5456500, 5458079, 1579
914, 5457000, 5458092, 1092
915, 5457500, 5458106, 606
916, 5458000, 5458119, 119
917, 5458500, 5458512, 12
918, 5459000, 5459012, 12
919, 5459500, 5459512, 12
920, 5460000, 5464025, 4025
921, 5460500, 5464039, 3539
922, 5461000, 5464052, 3052
923, 5461500, 5464065, 2565
924, 5462000, 5464079, 2079
925, 5462500, 5464092, 1592
926, 5463000, 5464105, 1105
927, 5463500, 5464119, 619
928, 5464000, 5464132, 132
929, 5464500, 5464512, 12
930, 5465000, 5465012, 12
931, 5465500, 5465512, 12
932, 5466000, 5470012, 4012
933, 5466500, 5470025, 3525
934, 5467000, 5470039, 3039
935, 5467500, 5470052, 2552
936, 5468000, 5470065, 2065
937, 5468500, 5470079, 1579
938, 5469000, 5470092, 1092
939, 5469500, 5470106, 606
940, 5470000, 5470132, 132
941, 5470500, 5470512, 12
942, 5471000, 5471012, 12
943, 5471500, 5471512, 12
944, 5472000, 5476012, 4012
945, 5472500, 5476025, 3525
946, 5473000, 5476039, 3039
947, 5473500, 5476052, 2552
948, 5474000, 5476065, 2065
949, 5474500, 5476079, 1579
950, 5475000, 5476092, 1092
951, 5475500, 5476106, 606
952, 5476000, 5476119, 119
953, 5476500, 5476512, 12
954, 5477000, 5477012, 12
955, 5477500, 5477512, 12
956, 5478000, 5482012, 4012
957, 5478500, 5482025, 3525
958, 5479000, 5482039, 3039
959, 5479500, 5482052, 2552
960, 5480000, 5482079, 2079
961, 5480500, 5482092, 1592
962, 5481000, 5482105, 1105
963, 5481500, 5482119, 619
964, 5482000, 5482132, 132
965, 5482500, 5482512, 12
966, 5483000, 5483012, 12
967, 5483500, 5483512, 12
968, 5484000, 5488012, 4012
969, 5484500, 5488025, 3525
970, 5485000, 5488039, 3039
971, 5485500, 5488052, 2552
972, 5486000, 5488065, 2065
973, 5486500, 5488079, 1579
974, 5487000, 5488092, 1092
975, 5487500, 5488106, 606
976, 5488000, 5488119, 119
977, 5488500, 5488512, 12
978, 5489000, 5489012, 12
979, 5489500, 5489512, 12
980, 5490000, 5494025, 4025
981, 5490500, 5494039, 3539
982, 5491000, 5494052, 3052
983, 5491500, 5494065, 2565
984, 5492000, 5494079, 2079
985, 5492500, 5494092, 1592
986, 5493000, 5494105, 1105
987, 5493500, 5494119, 619
988, 5494000, 5494132, 132
989, 5494500, 5494512, 12
990, 5495000, 5495012, 12
991, 5495500, 5495512, 12
992, 5496000, 5500012, 4012
993, 5496500, 5500025, 3525
994, 5497000, 5500039, 3039
995, 5497500, 5500052, 2552
996, 5498000, 5500065, 2065
997, 5498500, 5500079, 1579
998, 5499000, 5500092, 1092
999, 5499500, 5500106, 606
1000, 5500000, 5500132, 132
1001, 5500500, 5500512, 12
1002, 5501000, 5501012, 12
1003, 5501500, 5501512, 12
1004, 5502000, 5506012, 4012
1005, 5502500, 5506026, 3526
1006, 5503000, 5506039, 3039
1007, 5503500, 5506052, 2552
1008, 5504000, 5506066, 2066
1009, 5504500, 5506079, 1579
1010, 5505000, 5506093, 1093
1011, 5505500, 5506106, 606
1012, 5506000, 5506120, 120
1013, 5506500, 5506512, 12
1014, 5507000, 5507012, 12
1015, 5507500, 5507512, 12
1016, 5508000, 5512012, 4012
1017, 5508500, 5512026, 3526
1018, 5509000, 5512039, 3039
1019, 5509500, 5512052, 2552
1020, 5510000, 5512079, 2079
1021, 5510500, 5512092, 1592
1022, 5511000, 5512106, 1106
1023, 5511500, 5512119, 619
1024, 5512000, 5512133, 133
1025, 5512500, 5512512, 12
1026, 5513000, 5513012, 12
1027, 5513500, 5513512, 12
1028, 5514000, 5518012, 4012
1029, 5514500, 5518026, 3526
1030, 5515000, 5518039, 3039
1031, 5515500, 5518052, 2552
1032, 5516000, 5518066, 2066
1033, 5516500, 5518079, 1579
1034, 5517000, 5518093, 1093
1035, 5517500, 5518106, 606
1036, 5518000, 5518120, 120
1037, 5518500, 5518512, 12
1038, 5519000, 5519012, 12
1039, 5519500, 5519512, 12
1040, 5520000, 5524025, 4025
1041, 5520500, 5524039, 3539
1042, 5521000, 5524052, 3052
1043, 5521500, 5524066, 2566
1044, 5522000, 5524079, 2079
1045, 5522500, 5524092, 1592
1046, 5523000, 5524106, 1106
1047, 5523500, 5524119, 619
1048, 5524000, 5524133, 133
1049, 5524500, 5524512, 12
1050, 5525000, 5525012, 12
1051, 5525500, 5525512, 12
1052, 5526000, 5530012, 4012
1053, 5526500, 5530026, 3526
1054, 5527000, 5530039, 3039
1055, 5527500, 5530052, 2552
1056, 5528000, 5530066, 2066
1057, 5528500, 5530079, 1579
1058, 5529000, 5530093, 1093
1059, 5529500, 5530106, 606
1060, 5530000, 5530133, 133
1061, 5530500, 5530512, 12
1062, 5531000, 5531012, 12
1063, 5531500, 5531512, 12
1064, 5532000, 5536012, 4012
1065, 5532500, 5536026, 3526
1066, 5533000, 5536039, 3039
1067, 5533500, 5536052, 2552
1068, 5534000, 5536066, 2066
1069, 5534500, 5536079, 1579
1070, 5535000, 5536093, 1093
1071, 5535500, 5536106, 606
1072, 5536000, 5536120, 120
1073, 5536500, 5536512, 12
1074, 5537000, 5537012, 12
1075, 5537500, 5537512, 12
1076, 5538000, 5542012, 4012
1077, 5538500, 5542026, 3526
1078, 5539000, 5542039, 3039
1079, 5539500, 5542052, 2552
1080, 5540000, 5542079, 2079
1081, 5540500, 5542092, 1592
1082, 5541000, 5542106, 1106
1083, 5541500, 5542119, 619
1084, 5542000, 5542133, 133
1085, 5542500, 5542512, 12
1086, 5543000, 5543012, 12
1087, 5543500, 5543512, 12
1088, 5544000, 5548012, 4012
1089, 5544500, 5548026, 3526
1090, 5545000, 5548039, 3039
1091, 5545500, 5548052, 2552
1092, 5546000, 5548066, 2066
1093, 5546500, 5548079, 1579
1094, 5547000, 5548093, 1093
1095, 5547500, 5548106, 606
1096, 5548000, 5548120, 120
1097, 5548500, 5548512, 12
1098, 5549000, 5549012, 12
1099, 5549500, 5549512, 12
1100, 5550000, 5554025, 4025
1101, 5550500, 5554039, 3539
1102, 5551000, 5554052, 3052
1103, 5551500, 5554066, 2566
1104, 5552000, 5554079, 2079
1105, 5552500, 5554092, 1592
1106, 5553000, 5554106, 1106
1107, 5553500, 5554119, 619
1108, 5554000, 5554133, 133
1109, 5554500, 5554512, 12
1110, 5555000, 5555012, 12
1111, 5555500, 5555512, 12
1112, 5556000, 5560012, 4012
1113, 5556500, 5560026, 3526
1114, 5557000, 5560039, 3039
1115, 5557500, 5560052, 2552
1116, 5558000, 5560066, 2066
1117, 5558500, 5560079, 1579
1118, 5559000, 5560093, 1093
1119, 5559500, 5560106, 606
1120, 5560000, 5560133, 133
1121, 5560500, 5560512, 12
1122, 5561000, 5561012, 12
1123, 5561500, 5561512, 12
1124, 5562000, 5566012, 4012
1125, 5562500, 5566026, 3526
1126, 5563000, 5566039, 3039
1127, 5563500, 5566052, 2552
1128, 5564000, 5566066, 2066
1129, 5564500, 5566079, 1579
1130, 5565000, 5566093, 1093
1131, 5565500, 5566106, 606
1132, 5566000, 5566120, 120
1133, 5566500, 5566512, 12
1134, 5567000, 5567012, 12
1135, 5567500, 5567512, 12
1136, 5568000, 5572012, 4012
1137, 5568500, 5572026, 3526
1138, 5569000, 5572039, 3039
1139, 5569500, 5572052, 2552
1140, 5570000, 5572079, 2079
1141, 5570500, 5572092, 1592
1142, 5571000, 5572106, 1106
1143, 5571500, 5572119, 619
1144, 5572000, 5572133, 133
1145, 5572500, 5572512, 12
1146, 5573000, 5573012, 12
1147, 5573500, 5573512, 12
1148, 5574000, 5578012, 4012
1149, 5574500, 5578026, 3526
1150, 5575000, 5578039, 3039
1151, 5575500, 5578052, 2552
1152, 5576000, 5578066, 2066
1153, 5576500, 5578079, 1579
1154, 5577000, 5578093, 1093
1155, 5577500, 5578106, 606
1156, 5578000, 5578120, 120
1157, 5578500, 5578512, 12
1158, 5579000, 5579012, 12
1159, 5579500, 5579512, 12
1160, 5580000, 5584025, 4025
1161, 5580500, 5584039, 3539
1162, 5581000, 5584052, 3052
1163, 5581500, 5584066, 2566
1164, 5582000, 5584079, 2079
1165, 5582500, 5584092, 1592
1166, 5583000, 5584106, 1106
1167, 5583500, 5584119, 619
1168, 5584000, 5584133, 133
1169, 5584500, 5584512, 12
1170, 5585000, 5585012, 12
1171, 5585500, 5585512, 12
1172, 5586000, 5590012, 4012
1173, 5586500, 5590026, 3526
1174, 5587000, 5590039, 3039
1175, 5587500, 5590052, 2552
1176, 5588000, 5590066, 2066
1177, 5588500, 5590079, 1579
1178, 5589000, 5590093, 1093
1179, 5589500, 5590106, 606
1180, 5590000, 5590133, 133
1181, 5590500, 5590512, 12
1182, 5591000, 5591012, 12
1183, 5591500, 5591512, 12
1184, 5592000, 5596012, 4012
1185, 5592500, 5596026, 3526
1186, 5593000, 5596039, 3039
1187, 5593500, 5596052, 2552
1188, 5594000, 5596066, 2066
1189, 5594500, 5596079, 1579
1190, 5595000, 5596093, 1093
1191, 5595500, 5596106, 606
1192, 5596000, 5596120, 120
1193, 5596500, 5596512, 12
1194, 5597000, 5597012, 12
1195, 5597500, 5597512, 12
1196, 5598000, 5602012, 4012
1197, 5598500, 5602026, 3526
1198, 5599000, 5602039, 3039
1199, 5599500, 5602052, 2552
1200, 5600000, 5602079, 2079
1201, 5600500, 5602092, 1592
1202, 5601000, 5602106, 1106
1203, 5601500, 5602119, 619
1204, 5602000, 5602133, 133
1205, 5602500, 5602512, 12
1206, 5603000, 5603012, 12
1207, 5603500, 5603512, 12
1208, 5604000, 5608012, 4012
1209, 5604500, 5608026, 3526
1210, 5605000, 5608039, 3039
1211, 5605500, 5608052, 2552
1212, 5606000, 5608066, 2066
1213, 5606500, 5608079, 1579
1214, 5607000, 5608093, 1093
1215, 5607500, 5608106, 606
1216, 5608000, 5608120, 120
1217, 5608500, 5608512, 12
1218, 5609000, 5609012, 12
1219, 5609500, 5609512, 12
1220, 5610000, 5614025, 4025
1221, 5610500, 5614039, 3539
1222, 5611000, 5614052, 3052
1223, 5611500, 5614066, 2566
1224, 5612000, 5614079, 2079
1225, 5612500, 5614092, 1592
1226, 5613000, 5614106, 1106
1227, 5613500, 5614119, 619
1228, 5614000, 5614133, 133
1229, 5614500, 5614512, 12
1230, 5615000, 5615012, 12
1231, 5615500, 5615512, 12
1232, 5616000, 5620012, 4012
1233, 5616500, 5620026, 3526
1234, 5617000, 5620039, 3039
1235, 5617500, 5620052, 2552
1236, 5618000, 5620066, 2066
1237, 5618500, 5620079, 1579
1238, 5619000, 5620093, 1093
1239, 5619500, 5620106, 606
1240, 5620000, 5620133, 133
1241, 5620500, 5620512, 12
1242, 5621000, 5621012, 12
1243, 5621500, 5621512, 12
1244, 5622000, 5626012, 4012
1245, 5622500, 5626026, 3526
1246, 5623000, 5626039, 3039
1247, 5623500, 5626052, 2552
1248, 5624000, 5626066, 2066
1249, 5624500, 5626079, 1579
1250, 5625000, 5626093, 1093
1251, 5625500, 5626106, 606
1252, 5626000, 5626120, 120
1253, 5626500, 5626512, 12
1254, 5627000, 5627012, 12
1255, 5627500, 5627512, 12
1256, 5628000, 5632012, 4012
1257, 5628500, 5632026, 3526
1258, 5629000, 5632039, 3039
1259, 5629500, 5632052, 2552
1260, 5630000, 5632079, 2079
1261, 5630500, 5632092, 1592
1262, 5631000, 5632106, 1106
1263, 5631500, 5632119, 619
1264, 5632000, 5632133, 133
1265, 5632500, 5632512, 12
1266, 5633000, 5633012, 12
1267, 5633500, 5633512, 12
1268, 5634000, 5638012, 4012
1269, 5634500, 5638026, 3526
1270, 5635000, 5638039, 3039
1271, 5635500, 5638052, 2552
1272, 5636000, 5638066, 2066
1273, 5636500, 5638079, 1579
1274, 5637000, 5638093, 1093
1275, 5637500, 5638106, 606
1276, 5638000, 5638120, 120
1277, 5638500, 5638512, 12
1278, 5639000, 5639012, 12
1279, 5639500, 5639512, 12
1280, 5640000, 5644025, 4025
1281, 5640500, 5644039, 3539
1282, 5641000, 5644052, 3052
1283, 5641500, 5644066, 2566
1284, 5642000, 5644079, 2079
1285, 5642500, 5644092, 1592
1286, 5643000, 5644106, 1106
1287, 5643500, 5644119, 619
1288, 5644000, 5644133, 133
1289, 5644500, 5644512, 12
1290, 5645000, 5645012, 12
1291, 5645500, 5645512, 12
1292, 5646000, 5650012, 4012
1293, 5646500, 5650026, 3526
1294, 5647000, 5650039, 3039
1295, 5647500, 5650052, 2552
1296, 5648000, 5650066, 2066
1297, 5648500, 5650079, 1579
1298, 5649000, 5650093, 1093
1299, 5649500, 5650106, 606
1300, 5650000, 5650133, 133
1301, 5650500, 5650512, 12
1302, 5651000, 5651012, 12
1303, 5651500, 5651512, 12
1304, 5652000, 5656012, 4012
1305, 5652500, 5656026, 3526
1306, 5653000, 5656039, 3039
1307, 5653500, 5656052, 2552
1308, 5654000, 5656066, 2066
1309, 5654500, 5656079, 1579
1310, 5655000, 5656093, 1093
1311, 5655500, 5656106, 606
1312, 5656000, 5656120, 120
1313, 5656500, 5656512, 12
1314, 5657000, 5657012, 12
1315, 5657500, 5657512, 12
1316, 5658000, 5662012, 4012
1317, 5658500, 5662026, 3526
1318, 5659000, 5662039, 3039
1319, 5659500, 5662052, 2552
1320, 5660000, 5662079, 2079
1321, 5660500, 5662092, 1592
1322, 5661000, 5662106, 1106
1323, 5661500, 5662119, 619
1324, 5662000, 5662133, 133
1325, 5662500, 5662512, 12
1326, 5663000, 5663012, 12
1327, 5663500, 5663512, 12
1328, 5664000, 5668012, 4012
1329, 5664500, 5668026, 3526
1330, 5665000, 5668039, 3039
1331, 5665500, 5668052, 2552
1332, 5666000, 5668066, 2066
1333, 5666500, 5668079, 1579
1334, 5667000, 5668093, 1093
1335, 5667500, 5668106, 606
1336, 5668000, 5668120, 120
1337, 5668500, 5668512, 12
1338, 5669000, 5669012, 12
1339, 5669500, 5669512, 12
1340, 5670000, 5674025, 4025
1341, 5670500, 5674039, 3539
1342, 5671000, 5674052, 3052
1343, 5671500, 5674066, 2566
1344, 5672000, 5674079, 2079
1345, 5672500, 5674092, 1592
1346, 5673000, 5674106, 1106
1347, 5673500, 5674119, 619
1348, 5674000, 5674133, 133
1349, 5674500, 5674512, 12
1350, 5675000, 5675012, 12
1351, 5675500, 5675512, 12
1352, 5676000, 5680012, 4012
1353, 5676500, 5680026, 3526
1354, 5677000, 5680039, 3039
1355, 5677500, 5680052, 2552
1356, 5678000, 5680066, 2066
1357, 5678500, 5680079, 1579
1358, 5679000, 5680093, 1093
1359, 5679500, 5680106, 606
1360, 5680000, 5680133, 133
1361, 5680500, 5680512, 12
1362, 5681000, 5681012, 12
1363, 5681500, 5681512, 12
1364, 5682000, 5686012, 4012
1365, 5682500, 5686026, 3526
1366, 5683000, 5686039, 3039
1367, 5683500, 5686052, 2552
1368, 5684000, 5686066, 2066
1369, 5684500, 5686079, 1579
1370, 5685000, 5686093, 1093
1371, 5685500, 5686106, 606
1372, 5686000, 5686120, 120
1373, 5686500, 5686512, 12
1374, 5687000, 5687012, 12
1375, 5687500, 5687512, 12
1376, 5688000, 5692012, 4012
1377, 5688500, 5692026, 3526
1378, 5689000, 5692039, 3039
1379, 5689500, 5692052, 2552
1380, 5690000, 5692079, 2079
1381, 5690500, 5692092, 1592
1382, 5691000, 5692106, 1106
1383, 5691500, 5692119, 619
1384, 5692000, 5692133, 133
1385, 5692500, 5692512, 12
1386, 5693000, 5693012, 12
1387, 5693500, 5693512, 12
1388, 5694000, 5698012, 4012
1389, 5694500, 5698026, 3526
1390, 5695000, 5698039, 3039
1391, 5695500, 5698052, 2552
1392, 5696000, 5698066, 2066
1393, 5696500, 5698079, 1579
1394, 5697000, 5698093, 1093
1395, 5697500, 5698106, 606
1396, 5698000, 5698120, 120
1397, 5698500, 5698512, 12
1398, 5699000, 5699012, 12
1399, 5699500, 5699512, 12
1400, 5700000, 5704025, 4025
1401, 5700500, 5704039, 3539
1402, 5701000, 5704052, 3052
1403, 5701500, 5704066, 2566
1404, 5702000, 5704079, 2079
1405, 5702500, 5704092, 1592
1406, 5703000, 5704106, 1106
1407, 5703500, 5704119, 619
1408, 5704000, 5704133, 133
1409, 5704500, 5704512, 12
1410, 5705000, 5705012, 12
1411, 5705500, 5705512, 12
1412, 5706000, 5710012, 4012
1413, 5706500, 5710026, 3526
1414, 5707000, 5710039, 3039
1415, 5707500, 5710052, 2552
1416, 5708000, 5710066, 2066
1417, 5708500, 5710079, 1579
1418, 5709000, 5710093, 1093
1419, 5709500, 5710106, 606
1420, 5710000, 5710133, 133
1421, 5710500, 5710512, 12
1422, 5711000, 5711012, 12
1423, 5711500, 5711512, 12
1424, 5712000, 5716012, 4012
1425, 5712500, 5716026, 3526
1426, 5713000, 5716039, 3039
1427, 5713500, 5716052, 2552
1428, 5714000, 5716066, 2066
1429, 5714500, 5716079, 1579
1430, 5715000, 5716093, 1093
1431, 5715500, 5716106, 606
1432, 5716000, 5716120, 120
1433, 5716500, 5716512, 12
1434, 5717000, 5717012, 12
1435, 5717500, 5717512, 12
1436, 5718000, 5722012, 4012
1437, 5718500, 5722026, 3526
1438, 5719000, 5722039, 3039
1439, 5719500, 5722052, 2552
1440, 5720000, 5722079, 2079
1441, 5720500, 5722092, 1592
1442, 5721000, 5722106, 1106
1443, 5721500, 5722119, 619
1444, 5722000, 5722133, 133
1445, 5722500, 5722512, 12
1446, 5723000, 5723012, 12
1447, 5723500, 5723512, 12
1448, 5724000, 5728012, 4012
1449, 5724500, 5728026, 3526
1450, 5725000, 5728039, 3039
1451, 5725500, 5728052, 2552
1452, 5726000, 5728066, 2066
1453, 5726500, 5728079, 1579
1454, 5727000, 5728093, 1093
1455, 5727500, 5728106, 606
1456, 5728000, 5728120, 120
1457, 5728500, 5728512, 12
1458, 5729000, 5729012, 12
1459, 5729500, 5729512, 12
1460, 5730000, 5734025, 4025
1461, 5730500, 5734039, 3539
1462, 5731000, 5734052, 3052
1463, 5731500, 5734066, 2566
1464, 5732000, 5734079, 2079
1465, 5732500, 5734092, 1592
1466, 5733000, 5734106, 1106
1467, 5733500, 5734119, 619
1468, 5734000, 5734133, 133
1469, 5734500, 5734512, 12
1470, 5735000, 5735012, 12
1471, 5735500, 5735512, 12
1472, 5736000, 5740012, 4012
1473, 5736500, 5740026, 3526
1474, 5737000, 5740039, 3039
1475, 5737500, 5740052, 2552
1476, 5738000, 5740066, 2066
1477, 5738500, 5740079, 1579
1478, 5739000, 5740093, 1093
1479, 5739500, 5740106, 606
1480, 5740000, 5740133, 133
1481, 5740500, 5740512, 12
1482, 5741000, 5741012, 12
1483, 5741500, 5741512, 12
1484, 5742000, 5746012, 4012
1485, 5742500, 5746026, 3526
1486, 5743000, 5746039, 3039
1487, 5743500, 5746052, 2552
1488, 5744000, 5746066, 2066
1489, 5744500, 5746079, 1579
1490, 5745000, 5746093, 1093
1491, 5745500, 5746106, 606
1492, 5746000, 5746120, 120
1493, 5746500, 5746512, 12
1494, 5747000, 5747012, 12
1495, 5747500, 5747512, 12
1496, 5748000, 5752012, 4012
1497, 5748500, 5752026, 3526
1498, 5749000, 5752039, 3039
1499, 5749500, 5752052, 2552
1500, 5750000, 5752079, 2079
1501, 5750500, 5752092, 1592
1502, 5751000, 5752106, 1106
1503, 5751500, 5752119, 619
1504, 5752000, 5752133, 133
1505, 5752500, 5752512, 12
1506, 5753000, 5753012, 12
1507, 5753500, 5753512, 12
1508, 5754000, 5758012, 4012
1509, 5754500, 5758026, 3526
1510, 5755000, 5758039, 3039
1511, 5755500, 5758052, 2552
1512, 5756000, 5758066, 2066
1513, 5756500, 5758079, 1579
1514, 5757000, 5758093, 1093
1515, 5757500, 5758106, 606
1516, 5758000, 5758120, 120
1517, 5758500, 5758512, 12
1518, 5759000, 5759012, 12
1519, 5759500, 5759512, 12
1520, 5760000, 5764025, 4025
1521, 5760500, 5764039, 3539
1522, 5761000, 5764052, 3052
1523, 5761500, 5764066, 2566
1524, 5762000, 5764079, 2079
1525, 5762500, 5764092, 1592
1526, 5763000, 5764106, 1106
1527, 5763500, 5764119, 619
1528, 5764000, 5764133, 133
1529, 5764500, 5764512, 12
1530, 5765000, 5765012, 12
1531, 5765500, 5765512, 12
1532, 5766000, 5770012, 4012
1533, 5766500, 5770026, 3526
1534, 5767000, 5770039, 3039
1535, 5767500, 5770052, 2552
1536, 5768000, 5770066, 2066
1537, 5768500, 5770079, 1579
1538, 5769000, 5770093, 1093
1539, 5769500, 5770106, 606
1540, 5770000, 5770133, 133
1541, 5770500, 5770512, 12
1542, 5771000, 5771012, 12
1543, 5771500, 5771512, 12
1544, 5772000, 5776012, 4012
1545, 5772500, 5776026, 3526
1546, 5773000, 5776039, 3039
1547, 5773500, 5776052, 2552
1548, 5774000, 5776066, 2066
1549, 5774500, 5776079, 1579
1550, 5775000, 5776093, 1093
1551, 5775500, 5776106, 606
1552, 5776000, 5776120, 120
1553, 5776500, 5776512, 12
1554, 5777000, 5777012, 12
1555, 5777500, 5777512, 12
1556, 5778000, 5782012, 4012
1557, 5778500, 5782026, 3526
1558, 5779000, 5782039, 3039
1559, 5779500, 5782052, 2552
1560, 5780000, 5782079, 2079
1561, 5780500, 5782092, 1592
1562, 5781000, 5782106, 1106
1563, 5781500, 5782119, 619
1564, 5782000, 5782133, 133
1565, 5782500, 5782512, 12
1566, 5783000, 5783012, 12
1567, 5783500, 5783512, 12
1568, 5784000, 5788012, 4012
1569, 5784500, 5788026, 3526
1570, 5785000, 5788039, 3039
1571, 5785500, 5788052, 2552
1572, 5786000, 5788066, 2066
1573, 5786500, 5788079, 1579
1574, 5787000, 5788093, 1093
1575, 5787500, 5788106, 606
1576, 5788000, 5788120, 120
1577, 5788500, 5788512, 12
1578, 5789000, 5789012, 12
1579, 5789500, 5789512, 12
1580, 5790000, 5794025, 4025
1581, 5790500, 5794039, 3539
1582, 5791000, 5794052, 3052
1583, 5791500, 5794066, 2566
1584, 5792000, 5794079, 2079
1585, 5792500, 5794092, 1592
1586, 5793000, 5794106, 1106
1587, 5793500, 5794119, 619
1588, 5794000, 5794133, 133
1589, 5794500, 5794512, 12
1590, 5795000, 5795012, 12
1591, 5795500, 5795512, 12
1592, 5796000, 5800012, 4012
1593, 5796500, 5800026, 3526
1594, 5797000, 5800039, 3039
1595, 5797500, 5800052, 2552
1596, 5798000, 5800066, 2066
1597, 5798500, 5800079, 1579
1598, 5799000, 5800093, 1093
1599, 5799500, 5800106, 606
1600, 5800000, 5800133, 133
1601, 5800500, 5800512, 12
1602, 5801000, 5801012, 12
1603, 5801500, 5801512, 12
1604, 5802000, 5806012, 4012
1605, 5802500, 5806026, 3526
1606, 5803000, 5806039, 3039
1607, 5803500, 5806052, 2552
1608, 5804000, 5806066, 2066
1609, 5804500, 5806079, 1579
1610, 5805000, 5806093, 1093
1611, 5805500, 5806106, 606
1612, 5806000, 5806120, 120
1613, 5806500, 5806512, 12
1614, 5807000, 5807012, 12
1615, 5807500, 5807512, 12
1616, 5808000, 5812012, 4012
1617, 5808500, 5812026, 3526
1618, 5809000, 5812039, 3039
1619, 5809500, 5812052, 2552
1620, 5810000, 5812079, 2079
1621, 5810500, 5812092, 1592
1622, 5811000, 5812106, 1106
1623, 5811500, 5812119, 619
1624, 5812000, 5812133, 133
1625, 5812500, 5812512, 12
1626, 5813000, 5813012, 12
1627, 5813500, 5813512, 12
1628, 5814000, 5818012, 4012
1629, 5814500, 5818026, 3526
1630, 5815000, 5818039, 3039
1631, 5815500, 5818052, 2552
1632, 5816000, 5818066, 2066
1633, 5816500, 5818079, 1579
1634, 5817000, 5818093, 1093
1635, 5817500, 5818106, 606
1636, 5818000, 5818120, 120
1637, 5818500, 5818512, 12
1638, 5819000, 5819012, 12
1639, 5819500, 5819512, 12
1640, 5820000, 5824025, 4025
1641, 5820500, 5824039, 3539
1642, 5821000, 5824052, 3052
1643, 5821500, 5824066, 2566
1644, 5822000, 5824079, 2079
1645, 5822500, 5824092, 1592
1646, 5823000, 5824106, 1106
1647, 5823500, 5824119, 619
1648, 5824000, 5824133, 133
1649, 5824500, 5824512, 12
1650, 5825000, 5825012, 12
1651, 5825500, 5825512, 12
1652, 5826000, 5830012, 4012
1653, 5826500, 5830026, 3526
1654, 5827000, 5830039, 3039
1655, 5827500, 5830052, 2552
1656, 5828000, 5830066, 2066
1657, 5828500, 5830079, 1579
1658, 5829000, 5830093, 1093
1659, 5829500, 5830106, 606
1660, 5830000, 5830133, 133
1661, 5830500, 5830512, 12
1662, 5831000, 5831012, 12
1663, 5831500, 5831512, 12
1664, 5832000, 5836012, 4012
1665, 5832500, 5836026, 3526
1666, 5833000, 5836039, 3039
1667, 5833500, 5836052, 2552
1668, 5834000, 5836066, 2066
1669, 5834500, 5836079, 1579
1670, 5835000, 5836093, 1093
1671, 5835500, 5836106, 606
1672, 5836000, 5836120, 120
1673, 5836500, 5836512, 12
1674, 5837000, 5837012, 12
1675, 5837500, 5837512, 12
1676, 5838000, 5842012, 4012
1677, 5838500, 5842026, 3526
1678, 5839000, 5842039, 3039
1679, 5839500, 5842052, 2552
1680, 5840000, 5842079, 2079
1681, 5840500, 5842092, 1592
1682, 5841000, 5842106, 1106
1683, 5841500, 5842119, 619
1684, 5842000, 5842133, 133
1685, 5842500, 5842512, 12
1686, 5843000, 5843012, 12
1687, 5843500, 5843512, 12
1688, 5844000, 5848012, 4012
1689, 5844500, 5848026, 3526
1690, 5845000, 5848039, 3039
1691, 5845500, 5848052, 2552
1692, 5846000, 5848066, 2066
1693, 5846500, 5848079, 1579
1694, 5847000, 5848093, 1093
1695, 5847500, 5848106, 606
1696, 5848000, 5848120, 120
1697, 5848500, 5848512, 12
1698, 5849000, 5849012, 12
1699, 5849500, 5849512, 12
1700, 5850000, 5854025, 4025
1701, 5850500, 5854039, 3539
1702, 5851000, 5854052, 3052
1703, 5851500, 5854066, 2566
1704, 5852000, 5854079, 2079
1705, 5852500, 5854092, 1592
1706, 5853000, 5854106, 1106
1707, 5853500, 5854119, 619
1708, 5854000, 5854133, 133
1709, 5854500, 5854512, 12
1710, 5855000, 5855012, 12
1711, 5855500, 5855512, 12
1712, 5856000, 5860012, 4012
1713, 5856500, 5860026, 3526
1714, 5857000, 5860039, 3039
1715, 5857500, 5860052, 2552
1716, 5858000, 5860066, 2066
1717, 5858500, 5860079, 1579
1718, 5859000, 5860093, 1093
1719, 5859500, 5860106, 606
1720, 5860000, 5860133, 133
1721, 5860500, 5860512, 12
1722, 5861000, 5861012, 12
1723, 5861500, 5861512, 12
1724, 5862000, 5866012, 4012
1725, 5862500, 5866026, 3526
1726, 5863000, 5866039, 3039
1727, 5863500, 5866052, 2552
1728, 5864000, 5866066, 2066
1729, 5864500, 5866079, 1579
1730, 5865000, 5866093, 1093
1731, 5865500, 5866106, 606
1732, 5866000, 5866120, 120
1733, 5866500, 5866512, 12
1734, 5867000, 5867012, 12
1735, 5867500, 5867512, 12
1736, 5868000, 5872012, 4012
1737, 5868500, 5872026, 3526
1738, 5869000, 5872039, 3039
1739, 5869500, 5872052, 2552
1740, 5870000, 5872079, 2079
